taxonID	habitat
11492125	terrestrial
11492126	terrestrial
11492127	terrestrial
11492128	terrestrial
11492129	terrestrial
11492130	terrestrial
11492131	terrestrial
11492132	terrestrial
11492133	terrestrial
11492134	terrestrial
11492135	terrestrial
11492136	terrestrial
11492137	terrestrial
11492138	terrestrial
11492139	terrestrial
11492140	terrestrial
11492141	terrestrial
11492142	terrestrial
11492143	terrestrial
11492144	terrestrial
11492145	terrestrial
11492146	terrestrial
11492147	terrestrial
11492148	terrestrial
11492149	terrestrial
11492150	terrestrial
11492151	terrestrial
11492152	terrestrial
11492153	terrestrial
11492154	terrestrial
11492155	terrestrial
11492156	terrestrial
11492157	terrestrial
11492158	terrestrial
11492159	terrestrial
11492160	terrestrial
11492161	terrestrial
11492162	terrestrial
11492163	terrestrial
11492164	terrestrial
11492165	terrestrial
11492166	terrestrial
11492167	terrestrial
11492168	terrestrial
11492169	terrestrial
11492170	terrestrial
11492171	terrestrial
11492172	terrestrial
11492173	terrestrial
11492174	terrestrial
11492175	terrestrial
11492176	terrestrial
11492177	terrestrial
11492178	terrestrial
11492179	terrestrial
11492180	terrestrial
11492181	terrestrial
11492182	terrestrial
11492183	terrestrial
11492184	terrestrial
11492185	terrestrial
11492186	terrestrial
11492187	terrestrial
11492188	terrestrial
11492189	terrestrial
11492190	terrestrial
11492191	terrestrial
11492192	terrestrial
11492193	terrestrial
11492194	terrestrial
11492195	terrestrial
11492196	terrestrial
11492197	terrestrial
11492198	terrestrial
11492199	terrestrial
11492200	terrestrial
11492201	terrestrial
11492202	terrestrial
11492203	terrestrial
11492204	terrestrial
11492205	terrestrial
11492206	terrestrial
11492207	terrestrial
11492208	terrestrial
11492209	terrestrial
11492210	terrestrial
11492211	terrestrial
11492212	terrestrial
11492213	terrestrial
11492214	terrestrial
11492215	terrestrial
11492216	terrestrial
11492217	terrestrial
11492218	terrestrial
11492219	terrestrial
11492220	terrestrial
11492221	terrestrial
11492222	terrestrial
11492223	terrestrial
11492224	terrestrial
11492225	terrestrial
11492226	terrestrial
11492227	terrestrial
11492228	terrestrial
11492229	terrestrial
11492230	terrestrial
11492231	terrestrial
11492232	terrestrial
11492233	terrestrial
11492234	terrestrial
11492235	terrestrial
11492236	terrestrial
11492237	terrestrial
11492238	terrestrial
11492239	terrestrial
11492240	terrestrial
11492241	terrestrial
11492242	terrestrial
11492243	terrestrial
11492244	terrestrial
11492245	terrestrial
11492246	terrestrial
11492247	terrestrial
11492248	terrestrial
11492249	terrestrial
11492250	terrestrial
11492251	terrestrial
11492252	terrestrial
11492253	terrestrial
11492254	terrestrial
11492255	terrestrial
11492256	terrestrial
11492257	terrestrial
11492258	terrestrial
11492259	terrestrial
11492260	terrestrial
11492261	terrestrial
11492262	terrestrial
11492263	terrestrial
11492264	terrestrial
11492265	terrestrial
11492266	terrestrial
11492267	terrestrial
11492268	terrestrial
11492269	terrestrial
11492270	terrestrial
11492271	terrestrial
11492272	terrestrial
11492273	terrestrial
11492274	terrestrial
11492275	terrestrial
11492276	terrestrial
11492277	terrestrial
11492278	terrestrial
11492279	terrestrial
11492280	terrestrial
11492281	terrestrial
11492282	terrestrial
11492283	terrestrial
11492284	terrestrial
11492285	terrestrial
11492286	terrestrial
11492287	terrestrial
11492288	terrestrial
11492289	terrestrial
11492290	terrestrial
11492291	terrestrial
11492292	terrestrial
11492293	terrestrial
11492294	terrestrial
11492295	terrestrial
11492296	terrestrial
11492297	terrestrial
11492298	terrestrial
11492299	terrestrial
11492300	terrestrial
11492301	terrestrial
11492302	terrestrial
11492303	terrestrial
11492304	terrestrial
11492305	terrestrial
11492306	terrestrial
11492307	terrestrial
11492308	terrestrial
11492309	terrestrial
11492310	terrestrial
11492311	terrestrial
11492312	terrestrial
11492313	terrestrial
11492314	terrestrial
11492315	terrestrial
11492316	terrestrial
11492317	terrestrial
11492318	terrestrial
11492319	terrestrial
11492320	terrestrial
11492321	terrestrial
11492322	terrestrial
11492323	terrestrial
11492324	terrestrial
11492325	terrestrial
11492326	terrestrial
11492327	terrestrial
11492328	terrestrial
11492329	terrestrial
11492330	terrestrial
11492331	terrestrial
11492332	terrestrial
11492333	terrestrial
11492334	terrestrial
11492335	terrestrial
11492336	terrestrial
11492337	terrestrial
11492338	terrestrial
11492339	terrestrial
11492340	terrestrial
11492341	terrestrial
11492342	terrestrial
11492343	terrestrial
11492344	terrestrial
11492345	terrestrial
11492346	terrestrial
11492347	terrestrial
11492348	terrestrial
11492349	terrestrial
11492350	terrestrial
11492351	terrestrial
11492352	terrestrial
11492353	terrestrial
11492354	terrestrial
11492355	terrestrial
11492356	terrestrial
11492357	terrestrial
11492358	terrestrial
11492359	terrestrial
11492360	terrestrial
11492361	terrestrial
11492362	terrestrial
11492363	terrestrial
11492364	terrestrial
11492365	terrestrial
11492366	terrestrial
11492367	terrestrial
11492368	terrestrial
11492369	terrestrial
11492370	terrestrial
11492371	terrestrial
11492372	terrestrial
11492373	terrestrial
11492374	terrestrial
11492375	terrestrial
11492376	terrestrial
11492377	terrestrial
11492378	terrestrial
11492379	terrestrial
11492380	terrestrial
11492381	terrestrial
11492382	terrestrial
11492383	terrestrial
11492384	terrestrial
11492385	terrestrial
11492386	terrestrial
11492387	terrestrial
11492388	terrestrial
11492389	terrestrial
11492390	terrestrial
11492391	terrestrial
11492392	terrestrial
11492393	terrestrial
11492394	terrestrial
11492395	terrestrial
11492396	terrestrial
11492397	terrestrial
11492398	terrestrial
11492399	terrestrial
11492400	terrestrial
11492401	terrestrial
11492402	terrestrial
11492403	terrestrial
11492404	terrestrial
11492405	terrestrial
11492406	terrestrial
11492407	terrestrial
11492408	terrestrial
11492409	terrestrial
11492410	terrestrial
11492411	terrestrial
11492412	terrestrial
11492413	terrestrial
11492414	terrestrial
11492415	terrestrial
11492416	terrestrial
11492417	terrestrial
11492418	terrestrial
11492419	terrestrial
11492420	terrestrial
11492421	terrestrial
11492422	terrestrial
11492423	terrestrial
11492424	terrestrial
11492425	terrestrial
11492426	terrestrial
11492427	terrestrial
11492428	terrestrial
11492429	terrestrial
11492430	terrestrial
11492431	terrestrial
11492432	terrestrial
11492433	terrestrial
11492434	terrestrial
11492435	terrestrial
11492436	terrestrial
11492437	terrestrial
11492438	terrestrial
11492439	terrestrial
11492440	terrestrial
11492441	terrestrial
11492442	terrestrial
11492443	terrestrial
11492444	terrestrial
11492445	terrestrial
11492446	terrestrial
11492447	terrestrial
11492448	terrestrial
11492449	terrestrial
11492450	terrestrial
11492451	terrestrial
11492452	terrestrial
11492453	terrestrial
11492454	terrestrial
11492455	terrestrial
11492456	terrestrial
11492457	terrestrial
11492458	terrestrial
11492459	terrestrial
11492460	terrestrial
11492461	terrestrial
11492462	terrestrial
11492463	terrestrial
11492464	terrestrial
11492465	terrestrial
11492466	terrestrial
11492467	terrestrial
11492468	terrestrial
11492469	terrestrial
11492470	terrestrial
11492471	terrestrial
11492472	terrestrial
11492473	terrestrial
11492474	terrestrial
11492475	terrestrial
11492476	terrestrial
11492477	terrestrial
11492478	terrestrial
11492479	terrestrial
11492480	terrestrial
11492481	terrestrial
11492482	terrestrial
11492483	terrestrial
11492484	terrestrial
11492485	terrestrial
11492486	terrestrial
11492487	terrestrial
11492488	terrestrial
11492489	terrestrial
11492490	terrestrial
11492491	terrestrial
11492492	terrestrial
11492493	terrestrial
11492494	terrestrial
11492495	terrestrial
11492496	terrestrial
11492497	terrestrial
11492498	terrestrial
11492499	terrestrial
11492500	terrestrial
11492501	terrestrial
11492502	terrestrial
11492503	terrestrial
11492504	terrestrial
11492505	terrestrial
11492506	terrestrial
11492507	terrestrial
11492508	terrestrial
11492509	terrestrial
11492510	terrestrial
11492511	terrestrial
11492512	terrestrial
11492513	terrestrial
11492514	terrestrial
11492515	terrestrial
11492516	terrestrial
11492517	terrestrial
11492518	terrestrial
11492519	terrestrial
11492520	terrestrial
11492521	terrestrial
11492522	terrestrial
11492523	terrestrial
11492524	terrestrial
11492525	terrestrial
11492526	terrestrial
11492527	terrestrial
11492528	terrestrial
11492529	terrestrial
11492530	terrestrial
11492531	terrestrial
11492532	terrestrial
11492533	terrestrial
11492534	terrestrial
11492535	terrestrial
11492536	terrestrial
11492537	terrestrial
11492538	terrestrial
11492539	terrestrial
11492540	terrestrial
11492541	terrestrial
11492542	terrestrial
11492543	terrestrial
11492544	terrestrial
11492545	terrestrial
11492546	terrestrial
11492547	terrestrial
11492548	terrestrial
11492549	terrestrial
11492550	terrestrial
11492551	terrestrial
11492552	terrestrial
11492553	terrestrial
11492554	terrestrial
11492555	terrestrial
11492556	terrestrial
11492557	terrestrial
11492558	terrestrial
11492559	terrestrial
11492560	terrestrial
11492561	terrestrial
11492562	terrestrial
11492563	terrestrial
11492564	terrestrial
11492565	terrestrial
11492566	terrestrial
11492567	terrestrial
11492568	terrestrial
11492569	terrestrial
11492570	terrestrial
11492571	terrestrial
11492572	terrestrial
11492573	terrestrial
11492574	terrestrial
11492575	terrestrial
11492576	terrestrial
11492577	terrestrial
11492578	terrestrial
11492579	terrestrial
11492580	terrestrial
11492581	terrestrial
11492582	terrestrial
11492583	terrestrial
11492584	terrestrial
11492585	terrestrial
11492586	terrestrial
11492587	terrestrial
11492588	terrestrial
11492589	terrestrial
11492590	terrestrial
11492591	terrestrial
11492592	terrestrial
11492593	terrestrial
11492594	terrestrial
11492595	terrestrial
11492596	terrestrial
11492597	terrestrial
11492598	terrestrial
11492599	terrestrial
11492600	terrestrial
11492601	terrestrial
11492602	terrestrial
11492603	terrestrial
11492604	terrestrial
11492605	terrestrial
11492606	terrestrial
11492607	terrestrial
11492608	terrestrial
11492609	terrestrial
11492610	terrestrial
11492611	terrestrial
11492612	terrestrial
11492613	terrestrial
11492614	terrestrial
11492615	terrestrial
11492616	terrestrial
11492617	terrestrial
11492618	terrestrial
11492619	terrestrial
11492620	terrestrial
11492621	terrestrial
11492622	terrestrial
11492623	terrestrial
11492624	terrestrial
11492625	terrestrial
11492626	terrestrial
11492627	terrestrial
11492628	terrestrial
11492629	terrestrial
11492630	terrestrial
11492631	terrestrial
11492632	terrestrial
11492633	terrestrial
11492634	terrestrial
11492635	terrestrial
11492636	terrestrial
11492637	terrestrial
11492638	terrestrial
11492639	terrestrial
11492640	terrestrial
11492641	terrestrial
11492642	terrestrial
11492643	terrestrial
11492644	terrestrial
11492645	terrestrial
11492646	terrestrial
11492647	terrestrial
11492648	terrestrial
11492649	terrestrial
11492650	terrestrial
11492651	terrestrial
11492652	terrestrial
11492653	terrestrial
11492654	terrestrial
11492655	terrestrial
11492656	terrestrial
11492657	terrestrial
11492658	terrestrial
11492659	terrestrial
11492660	terrestrial
11492661	terrestrial
11492662	terrestrial
11492663	terrestrial
11492664	terrestrial
11492665	terrestrial
11492666	terrestrial
11492667	terrestrial
11492668	terrestrial
11492669	terrestrial
11492670	terrestrial
11492671	terrestrial
11492672	terrestrial
11492673	terrestrial
11492674	terrestrial
11492675	terrestrial
11492676	terrestrial
11492677	terrestrial
11492678	terrestrial
11492679	terrestrial
11492680	terrestrial
11492681	terrestrial
11492682	terrestrial
11492683	terrestrial
11492684	terrestrial
11492685	terrestrial
11492686	terrestrial
11492687	terrestrial
11492688	terrestrial
11492689	terrestrial
11492690	terrestrial
11492691	terrestrial
11492692	terrestrial
11492693	terrestrial
11492694	terrestrial
11492695	terrestrial
11492696	terrestrial
11492697	terrestrial
11492698	terrestrial
11492699	terrestrial
11492700	terrestrial
11492701	terrestrial
11492702	terrestrial
11492703	terrestrial
11492704	terrestrial
11492705	terrestrial
11492706	terrestrial
11492707	terrestrial
11492708	terrestrial
11492709	terrestrial
11492710	terrestrial
11492711	terrestrial
11492712	terrestrial
11492713	terrestrial
11492714	terrestrial
11492715	terrestrial
11492716	terrestrial
11492717	terrestrial
11492718	terrestrial
11492719	terrestrial
11492720	terrestrial
11492721	terrestrial
11492722	terrestrial
11492723	terrestrial
11492724	terrestrial
11492725	terrestrial
11492726	terrestrial
11492727	terrestrial
11492728	terrestrial
11492729	terrestrial
11492730	terrestrial
11492731	terrestrial
11492732	terrestrial
11492733	terrestrial
11492734	terrestrial
11492735	terrestrial
11492736	terrestrial
11492737	terrestrial
11492738	terrestrial
11492739	terrestrial
11492740	terrestrial
11492741	terrestrial
11492742	terrestrial
11492743	terrestrial
11492744	terrestrial
11492745	terrestrial
11492746	terrestrial
11492747	terrestrial
11492748	terrestrial
11492749	terrestrial
11492750	terrestrial
11492751	terrestrial
11492752	terrestrial
11492753	terrestrial
11492754	terrestrial
11492755	terrestrial
11492756	terrestrial
11492757	terrestrial
11492758	terrestrial
11492759	terrestrial
11492760	terrestrial
11492761	terrestrial
11492762	terrestrial
11492763	terrestrial
11492764	terrestrial
11492765	terrestrial
11492766	terrestrial
11492767	terrestrial
11492768	terrestrial
11492769	terrestrial
11492770	terrestrial
11492771	terrestrial
11492772	terrestrial
11492773	terrestrial
11492774	terrestrial
11492775	terrestrial
11492776	terrestrial
11492777	terrestrial
11492778	terrestrial
11492779	terrestrial
11492780	terrestrial
11492781	terrestrial
11492782	terrestrial
11492783	terrestrial
11492784	terrestrial
11492785	terrestrial
11492786	terrestrial
11492787	terrestrial
11492788	terrestrial
11492789	terrestrial
11492790	terrestrial
11492791	terrestrial
11492792	terrestrial
11492793	terrestrial
11492794	terrestrial
11492795	terrestrial
11492796	terrestrial
11492797	terrestrial
11492798	terrestrial
11492799	terrestrial
11492800	terrestrial
11492801	terrestrial
11492802	terrestrial
11492803	terrestrial
11492804	terrestrial
11492805	terrestrial
11492806	terrestrial
11492807	terrestrial
11492808	terrestrial
11492809	terrestrial
11492810	terrestrial
11492811	terrestrial
11492812	terrestrial
11492813	terrestrial
11492814	terrestrial
11492815	terrestrial
11492816	terrestrial
11492817	terrestrial
11492818	terrestrial
11492819	terrestrial
11492820	terrestrial
11492821	terrestrial
11492822	terrestrial
11492823	terrestrial
11492824	terrestrial
11492825	terrestrial
11492826	terrestrial
11492827	terrestrial
11492828	terrestrial
11492829	terrestrial
11492830	terrestrial
11492831	terrestrial
11492832	terrestrial
11492833	terrestrial
11492834	terrestrial
11492835	terrestrial
11492836	terrestrial
11492837	terrestrial
11492838	terrestrial
11492839	terrestrial
11492840	terrestrial
11492841	terrestrial
11492842	terrestrial
11492843	terrestrial
11492844	terrestrial
11492845	terrestrial
11492846	terrestrial
11492847	terrestrial
11492848	terrestrial
11492849	terrestrial
11492850	terrestrial
11492851	terrestrial
11492852	terrestrial
11492853	terrestrial
11492854	terrestrial
11492855	terrestrial
11492856	terrestrial
11492857	terrestrial
11492858	terrestrial
11492859	terrestrial
11492860	terrestrial
11492861	terrestrial
11492862	terrestrial
11492863	terrestrial
11492864	terrestrial
11492865	terrestrial
11492866	terrestrial
11492867	terrestrial
11492868	terrestrial
